id,feat1,feat2,feat7,feat8,feat9,feat10,feat11,feat13,feat14,feat15,feat17,feat18,feat19,feat20,price
421,0.315508021,1,0.887096774,0.111111111,0.916666667,0.857142857,0.8,0.879091516,0.727005348,0.071428571,0,1,0,0,2
422,0.543449198,1,0.612903226,0.777777778,0.3,0.857142857,0.05,0.907147629,0.74197861,0.285714286,0.833333333,1,1,1,3
423,0.674465241,0,0.483870968,0.666666667,0.458333333,0.285714286,0.4,0.681362725,0.159358289,0.214285714,0.444444444,1,0,1,1
424,0.276737968,1,0.5,0.222222222,0.991666667,0.142857143,0.8,0.324649299,0.507486631,0.142857143,0.611111111,1,1,0,1
425,0.424465241,1,0.483870968,0.444444444,0.583333333,0.714285714,0.95,0.354041416,0.789304813,0.357142857,0.333333333,1,1,1,3
426,0.552139037,0,0.338709677,0.444444444,0.075,0.857142857,0.8,0.815631263,0.164171123,0.142857143,0.111111111,1,1,1,0
427,0.904411765,0,0.5,0.333333333,0.958333333,0,0,0.145624582,0.378877005,0.642857143,0.388888889,1,0,1,1
428,0.610294118,0,0.209677419,0.777777778,0.733333333,0.142857143,0,0.489645959,0.21684492,0.928571429,0.666666667,1,0,0,0
429,0.40842246,0,0.161290323,0.888888889,0.916666667,0.428571429,0.3,0.413493654,0.813903743,0.428571429,1,1,1,1,3
430,0.469251337,1,0.14516129,0.888888889,0.241666667,0.142857143,0.6,0.006680027,0.378074866,0.857142857,0.944444444,1,1,0,0
431,0.30013369,0,0.85483871,0,0.366666667,1,0.35,0.788911156,0.279946524,0.071428571,0.111111111,1,0,1,0
432,0.834224599,1,0.758064516,0.777777778,0.816666667,0,0.4,0.183700735,0.517914439,0,0.111111111,1,0,1,2
433,0.620989305,0,0.403225806,0.444444444,0.858333333,0,0.8,0.455577822,0.688235294,0.142857143,0.722222222,0,1,1,2
434,0.32486631,0,0.951612903,0.333333333,0.225,0.285714286,0.45,0.213760855,0.990641711,0.285714286,1,1,0,1,3
435,0.261363636,1,0.725806452,0.333333333,0.116666667,0,0.9,0.856379426,0.262834225,0.5,0.388888889,1,0,1,1
436,0.388368984,0,0.580645161,0,0.983333333,1,0.25,0.461589846,0.555882353,0.071428571,0.833333333,0,1,1,2
437,0.151069519,1,1,0.111111111,0.941666667,0,0.45,0.140948564,0.90802139,0.285714286,0.777777778,1,1,0,3
438,0.78342246,1,0.64516129,0.444444444,0.85,0.571428571,0.3,0.119572478,0.75828877,0.5,1,0,0,0,2
439,0.389037433,1,0.758064516,0.777777778,0.633333333,0.571428571,0.45,0.002004008,0.288770053,0.785714286,0.166666667,1,1,1,0
440,0.950534759,0,0.709677419,0.444444444,0.925,0,0.5,0.841015364,0.329144385,0.357142857,0.055555556,1,1,1,1
441,0.11631016,0,0.64516129,0.555555556,0.891666667,0.857142857,0.1,0.249832999,0.720588235,0.285714286,0.611111111,1,1,0,2
442,0.280080214,1,0.709677419,0.777777778,0.575,0.285714286,0.15,0.615230461,0.628342246,0.071428571,0,0,0,1,2
443,0.221256684,0,0.516129032,0.222222222,0.233333333,0.571428571,0.25,0.530394122,0.050534759,0.714285714,0.555555556,1,1,0,0
444,0.852272727,1,0.532258065,0,0.766666667,0.428571429,0.8,0.082164329,0.415775401,0.785714286,1,1,1,1,1
445,0.545454545,0,0.661290323,0.444444444,0.275,0.571428571,0.15,0.075484302,0.84973262,0.785714286,0.166666667,0,1,1,3
446,0.02473262,0,0.370967742,0.222222222,0.691666667,0.857142857,0.35,0.024716099,0.523262032,0.285714286,0.833333333,1,1,1,1
447,0.592245989,0,0.951612903,0.444444444,0.15,0.285714286,0,0.434869739,0.099197861,0,0.5,1,1,0,0
448,0.705882353,0,0,0,0.358333333,0.571428571,1,0.629258517,0.65026738,0.928571429,0.388888889,0,0,1,3
449,0.550802139,0,0.774193548,0,0.55,0,0.5,0.130260521,0.553475936,0.857142857,0,1,0,0,2
450,0.602272727,1,0.709677419,0.222222222,0.058333333,0.857142857,0.6,0.846359385,0.023796791,0.857142857,0.555555556,1,0,1,0
451,0.617647059,0,0.532258065,0.666666667,0.391666667,1,0.7,0.933199733,0.088770053,0.571428571,0.222222222,1,1,1,0
452,0.814839572,0,0.85483871,0.444444444,0.733333333,0.142857143,0.9,0.569806279,0.505347594,0.642857143,0.166666667,1,1,1,2
453,0.322192513,0,0.822580645,0.888888889,0.891666667,0,0.2,0.451569806,0.302406417,0.857142857,0.333333333,1,1,1,1
454,0.939171123,1,0.85483871,0.111111111,0.275,0.285714286,0.2,0.086172345,0.431283422,0.571428571,0.111111111,1,0,1,1
455,0.743983957,0,0.112903226,0,0.675,0.285714286,0.1,0.480293921,0.420855615,0.714285714,0.5,1,0,0,1
456,0.375668449,0,0.403225806,0.111111111,0.05,0.714285714,0.35,0.054776219,0.644385027,0.5,0.944444444,0,0,0,2
457,0.65842246,0,0.806451613,0,0.041666667,0.428571429,0.75,0.832999332,0.010427807,0.571428571,0.722222222,0,1,0,0
458,0.084893048,1,0.935483871,0.111111111,0.058333333,0.714285714,0.3,0.690714763,0.288502674,0.5,0.666666667,0,1,0,1
459,0.981951872,0,0.903225806,0.222222222,0,1,0.95,0.255177021,0.565240642,0.642857143,0,1,1,0,2
460,0.078208556,1,0.983870968,0.888888889,0.483333333,0.142857143,0.05,0.855711423,0.619251337,0.642857143,0.166666667,1,1,0,2
461,0.093582888,1,0.080645161,0.888888889,0.933333333,0,0.15,0.173012692,0.892245989,0.142857143,0.944444444,1,1,1,2
462,0.619652406,1,0.080645161,0,0.608333333,0.428571429,0.1,0.322645291,0.414438503,0.5,0.611111111,0,1,0,1
463,0.992647059,0,1,0.111111111,0.683333333,0.428571429,1,0.681362725,0.299197861,0,0.722222222,1,1,1,1
464,0.24131016,0,0.064516129,0,0.225,1,0.7,0.986639947,0.855614973,0.285714286,0.388888889,1,1,1,3
465,0.715240642,0,0.274193548,0,0.166666667,0.714285714,0.05,0.599866399,0.109090909,0.5,0.611111111,1,1,0,0
466,0.713903743,0,0.677419355,0.222222222,0.25,0.428571429,1,0.963259853,0.267914439,0.285714286,0.833333333,1,0,0,1
467,0.214572193,1,0.790322581,0.222222222,0.641666667,0.714285714,1,0.240480962,0.959358289,0.357142857,0.055555556,1,0,0,3
468,0.550802139,1,0.177419355,1,0.441666667,0.428571429,0.4,0.945223781,0.922192513,1,0.888888889,1,1,0,3
469,0.231951872,1,0.548387097,0.222222222,0.591666667,0.428571429,0.8,0.018036072,0.543048128,0.357142857,0.944444444,1,1,1,1
470,0.77473262,0,0.209677419,0.666666667,0.166666667,1,0.4,0.046092184,0.579144385,0.5,0.388888889,1,1,0,2
471,0.76671123,1,0.241935484,0.888888889,0.516666667,0.142857143,0.15,0.492985972,0.247593583,0.071428571,0,1,0,1,1
472,0.336229947,1,0.532258065,0.111111111,0.508333333,0.714285714,0.45,0.442217769,0.939572193,0.857142857,0.888888889,0,1,1,3
473,0.217245989,0,0.887096774,0.444444444,0.458333333,0.142857143,0,0.02004008,0.017379679,0.857142857,0.277777778,1,0,1,0
474,0.695187166,1,0.419354839,0.111111111,0.708333333,0.571428571,0.75,0.368737475,0.227272727,0.5,0.277777778,1,0,1,1
475,0.217245989,0,0.967741935,0.666666667,0.891666667,0.428571429,0.95,0.744822979,0.465240642,0.857142857,0.833333333,0,0,0,1
476,0.21657754,0,0.516129032,0.777777778,0.158333333,1,0.85,0.91249165,0.710427807,0.214285714,0.444444444,1,1,0,3
477,0.986631016,0,0.467741935,0.333333333,0.775,1,0.3,0.571810287,0.637165775,0.214285714,0.277777778,0,0,0,3
478,0.03342246,1,0.838709677,0,0.766666667,0.857142857,0.75,0.945891784,0.309090909,0.071428571,0.944444444,1,0,1,0
479,0.220588235,1,0.967741935,0.666666667,0.45,1,0.45,0.661322645,0.618983957,0.785714286,0.888888889,1,0,1,2
480,0.727941176,0,0.080645161,0.222222222,0.35,0.285714286,0.85,0.731462926,0.252139037,0.5,0.888888889,1,1,1,1
481,0.27473262,1,0.838709677,0.222222222,0.675,1,0.25,0.369405478,0.554010695,1,1,0,1,0,1
482,0.023395722,1,0.822580645,0.666666667,0.458333333,0.285714286,0,0.136940548,0.254812834,0.714285714,0.277777778,1,0,1,0
483,0.459224599,1,0.112903226,0.555555556,0.283333333,0.142857143,0,0.706746827,0.705347594,0.5,0.777777778,1,0,1,3
484,0.425802139,0,0.677419355,0.111111111,0.891666667,1,0.85,0.426185705,0.860160428,1,0.055555556,1,0,0,3
485,0.442513369,1,0.274193548,0.888888889,0.433333333,0.142857143,0.05,0.21242485,0.717112299,0.571428571,0.722222222,1,0,1,2
486,0.424465241,0,0.112903226,0.888888889,0.583333333,0.714285714,0.1,0.846359385,0.495187166,0.285714286,0.777777778,1,0,1,2
487,0.917780749,1,0.096774194,0.888888889,0.716666667,0.857142857,0.65,0.489645959,0.264171123,0.214285714,0,0,0,1,1
488,0.146390374,1,0.193548387,0.777777778,0.708333333,0.428571429,0.7,0.490313961,0.221390374,0.642857143,0.055555556,1,1,0,0
489,0.303475936,1,0,0.555555556,0.625,0.428571429,0.5,0.503674015,0.458823529,0.642857143,0.888888889,1,1,0,1
490,0.463235294,0,0.516129032,0.111111111,0.708333333,0.142857143,0.6,0.006012024,0.014705882,0.714285714,0.944444444,1,1,0,0
491,0.995989305,1,0.112903226,0.666666667,0.116666667,0.285714286,0.6,0.585838343,0.335026738,0.857142857,0.388888889,0,0,0,1
492,0.042112299,0,0.790322581,0.444444444,0.733333333,0.285714286,0.05,0.988643955,0.218181818,0.642857143,0.722222222,1,1,0,0
493,0.006016043,1,0.693548387,0.888888889,0.733333333,0.714285714,0.8,0.169672679,0.978877005,1,0,1,1,1,3
494,0.453877005,1,0.774193548,1,0.533333333,0.428571429,1,0.502338009,0.322459893,0.142857143,1,1,1,1,1
495,0.188502674,1,0.403225806,0.222222222,0.583333333,0.714285714,0.55,0.509686039,0.247860963,0.714285714,0.222222222,1,1,1,0
496,0.874331551,0,0.338709677,0.666666667,0.358333333,0.714285714,0.95,0.775551102,0.67540107,0.5,1,1,1,1,3
497,0.154411765,1,0.483870968,0.333333333,0.691666667,1,0.35,0.89245157,0.969251337,0.5,0.166666667,1,0,1,3
498,0.580213904,1,0.516129032,0.444444444,0.683333333,0,0.35,0.151636607,0.962032086,0.928571429,0.888888889,0,1,1,3
499,0.861631016,0,0,0,0.866666667,0,0.7,0.19505678,0.296256684,0.142857143,1,1,1,1,1
500,0.14171123,1,0,0.333333333,0.841666667,1,0.45,0.586506346,0.060695187,0.357142857,0.111111111,1,1,1,0
501,0.109625668,1,0.467741935,0,0.875,0.571428571,0.1,0.871075484,0.115508021,0,0.722222222,1,0,0,0
502,0.385026738,1,0.903225806,0.777777778,0.05,0.857142857,0.65,0.929859719,0.974331551,0.285714286,0.055555556,1,0,0,3
503,0.497326203,1,0.451612903,0.666666667,0.208333333,0.571428571,0.15,0.623914496,0.646524064,0.857142857,0.277777778,1,0,0,2
504,0.176470588,1,0.677419355,0.222222222,0.066666667,1,0.55,0.90247161,0.534224599,0.071428571,0.944444444,0,1,1,2
505,0.852941176,1,0.290322581,0.555555556,0.9,0.714285714,0.25,0.07748831,0.965240642,0,0.277777778,0,1,1,3
506,0.989973262,0,0.35483871,0,0.408333333,0.857142857,0.8,0.917167669,0.869786096,0.785714286,0.722222222,1,1,1,3
507,0.502673797,0,0.516129032,0.888888889,0.275,0.428571429,0.5,0.098196393,0.871657754,0.142857143,0.333333333,1,1,1,3
508,0.992647059,1,0.596774194,0,0.075,0.857142857,0.95,0.066132265,0.860427807,0.428571429,0.833333333,1,1,0,3
509,0.332887701,0,1,0.111111111,0.991666667,0.428571429,0.95,0.745490982,0.624331551,0.642857143,0.777777778,1,1,0,2
510,0.820855615,1,0.161290323,0.888888889,0.883333333,0,0.3,0.452905812,0.337165775,0.285714286,0.166666667,1,0,1,1
511,0.297459893,0,0.370967742,0.777777778,0.525,0.714285714,0.75,0.828323313,0.513101604,0.142857143,0.611111111,1,1,1,2
512,0.91644385,1,0.758064516,0.111111111,0.491666667,0.857142857,0.9,0.593854375,0.774064171,0.785714286,0.166666667,1,1,0,3
513,0.358957219,0,0.661290323,0.666666667,0.508333333,0,0.25,0.092184369,0.922727273,0.428571429,0.555555556,1,1,1,3
514,0.190508021,0,0.5,0.444444444,0.508333333,0.857142857,0.3,0.799599198,0.570053476,0.5,0.166666667,1,0,1,2
515,0.423796791,1,0.709677419,0.222222222,0.025,0,0.2,0.899131597,0.740909091,1,0.388888889,1,1,1,3
516,0.731283422,1,0.161290323,0.222222222,0.341666667,1,0.95,0.103540414,0.895721925,0.714285714,0.777777778,0,1,0,3
517,0.680481283,0,0.451612903,0.666666667,0.266666667,0.857142857,0.4,0.802939212,0.58342246,0.285714286,0.444444444,1,1,1,2
518,0.620989305,1,0.870967742,0,0.825,0.285714286,0.25,0.271209085,0.132085561,0.857142857,0.833333333,0,0,1,0
519,0.110962567,0,0.064516129,0,0.575,0.714285714,0.5,0.247160989,0.884491979,0.285714286,0.555555556,1,0,1,2
520,0.428475936,1,0.064516129,0.444444444,0.983333333,0.428571429,0,0.845691383,0.271390374,1,0.222222222,1,0,0,1
521,0.942513369,0,0.548387097,0.666666667,0.233333333,1,0.15,0.756179025,0.748395722,0.285714286,0.166666667,1,1,0,3
522,0.245320856,1,0.048387097,0.333333333,0.475,0.428571429,0.35,0.541750167,0.337165775,0.571428571,0,0,0,1,0
523,0.562165775,0,0.774193548,0,0.775,0,0.4,0.080160321,0.637967914,0.142857143,0.5,0,1,1,2
524,0.681149733,1,0.5,0.444444444,0.808333333,1,0.9,0.337341349,0.954010695,0.642857143,0.611111111,1,1,1,3
525,0.447192513,0,0.612903226,0.333333333,0.741666667,0.714285714,0.25,0.122912492,0.563636364,0.785714286,0,1,1,1,1
526,0.609625668,1,0.693548387,0.333333333,0.2,0.571428571,0.3,0.997995992,0.725935829,0.857142857,0.722222222,1,0,1,3
527,0.677139037,1,0.161290323,0.555555556,0.483333333,0.285714286,0.2,0.025384102,0.20828877,0.714285714,0.722222222,1,0,1,0
528,0.905748663,0,0.35483871,0,0.625,0.571428571,0.05,0.43754175,0.479679144,0.857142857,0.444444444,1,1,0,2
529,0.314839572,1,0.677419355,0.666666667,0.016666667,0.857142857,0.5,0.059452238,0.980481283,0.142857143,0.277777778,0,1,0,3
530,0.36631016,0,0,0.222222222,0.766666667,0.714285714,0.5,0.710754843,0.046791444,0.357142857,0.222222222,1,0,0,0
531,0.513368984,1,0.806451613,0.777777778,0.316666667,0.142857143,0.75,0.948563794,0.108823529,0.928571429,0.166666667,0,0,0,1
532,0.310160428,1,0.177419355,0.888888889,0.975,1,0.1,0.517702071,0.557486631,0.857142857,0.722222222,1,0,0,2
533,0.655080214,1,0.564516129,0.555555556,0.133333333,0.571428571,0.65,0.69004676,0.718449198,0.357142857,0.777777778,1,1,1,2
534,0.517379679,1,0.048387097,0.111111111,0.6,0,0.45,0.000668003,0.942780749,0.571428571,0.111111111,1,1,0,3
535,0.305481283,1,0.935483871,0.333333333,1,0,0.6,0.167668671,0.309893048,0.357142857,0.944444444,1,0,1,0
536,0.269385027,0,0.274193548,0.555555556,0.558333333,0.714285714,0.35,0.665330661,0.076737968,1,0.777777778,0,0,0,0
537,0.781417112,1,0.725806452,0.777777778,0.491666667,1,0.75,0.925851703,0.165240642,0.785714286,0.166666667,1,1,0,1
538,0.651737968,1,0.85483871,0,0.758333333,0.428571429,0.25,0.778891116,0.339839572,0.571428571,0.055555556,1,0,1,2
539,0.473930481,0,0.983870968,0,0.108333333,0.571428571,0,0.64261857,0.571122995,0.857142857,0.277777778,0,0,0,2
540,0.004679144,0,0.64516129,0.222222222,0.116666667,0,0.4,0.038076152,0.10828877,0.571428571,0.277777778,1,0,0,0
541,0.262700535,0,0.225806452,0.666666667,0.733333333,1,1,0.534402138,0.833957219,0,0.222222222,1,1,1,2
542,0.608957219,1,0.370967742,0.777777778,0.133333333,1,0.85,0.931195725,0.154812834,0.714285714,0.111111111,0,0,1,1
543,0.098262032,1,0.838709677,0.333333333,0.241666667,0.571428571,1,0.879759519,0.76631016,0,0.611111111,1,0,0,3
544,0.244652406,0,0.032258065,0.666666667,0.458333333,0.714285714,0.05,0.984635939,0.142245989,0.571428571,0.055555556,1,1,0,0
545,0.297459893,0,0.274193548,0.111111111,0.616666667,1,0,0.086840347,0.493582888,0.142857143,0.777777778,1,1,0,1
546,0.231951872,1,0.096774194,0,0.191666667,0.857142857,0.15,0.530394122,0.047593583,0.357142857,0.722222222,1,1,1,0
547,0.375,1,0.129032258,0.888888889,0.666666667,0,0.65,0.873079492,0.947860963,0.142857143,0.777777778,0,0,1,3
548,0.898395722,1,0.951612903,0.222222222,0.133333333,0,0.6,0.130260521,0.393850267,0.285714286,0.222222222,0,0,0,1
549,0.870989305,0,0.322580645,0.555555556,0.608333333,0.857142857,0.95,0.496993988,0.859358289,0.285714286,1,1,0,1,3
550,0.561497326,1,0.548387097,0.333333333,0.225,1,0.05,0.049432198,0.519251337,0.928571429,0.722222222,0,1,0,1
551,0.964572193,1,0.467741935,0.777777778,0.058333333,0.428571429,0.5,0.575818303,0.615508021,0.142857143,0.333333333,1,0,0,3
552,0.094251337,0,0.516129032,0.777777778,0.975,0.142857143,0.75,0.341349365,0.828074866,0.5,0.611111111,0,0,0,2
553,0.235962567,0,0.451612903,0.444444444,0.375,1,0.25,0.435537742,0.703475936,0,0.5,0,0,1,2
554,0.406417112,1,0.887096774,0.888888889,0.591666667,0,0.6,0.22244489,0.675668449,0.714285714,0.777777778,1,0,0,2
555,0.682486631,0,0.306451613,0.666666667,0.683333333,0.714285714,0.55,0.798931196,0.938235294,0.714285714,0.777777778,0,0,1,3
556,0.77540107,1,0.064516129,1,0.241666667,0.857142857,0.1,0.559118236,0.162032086,0.285714286,0,1,0,1,1
557,0.580213904,1,0.419354839,0.555555556,0.233333333,0,0.9,0.647294589,0.788235294,0.785714286,0.111111111,0,0,0,3
558,0.782754011,1,0.483870968,0.666666667,0.783333333,0,1,0.93253173,0.269786096,0.857142857,1,1,1,0,1
559,0.565508021,0,0.677419355,0.555555556,0.433333333,0,0.7,0.311957248,0.595187166,0.928571429,0.5,1,0,1,2
560,0.398395722,0,0.935483871,0.777777778,0.841666667,0,0.85,0.012692051,0.067112299,0.714285714,0.555555556,1,0,0,0
561,0.313502674,1,0.919354839,0.111111111,0.033333333,0.857142857,0.95,0.859051436,0.913636364,0.5,0.555555556,0,0,0,3
562,0.436497326,0,0.193548387,0.666666667,0.633333333,0.857142857,0.7,0.869071476,0.087967914,0.214285714,0.111111111,1,1,1,0
563,0.094251337,1,0.580645161,0.777777778,0.05,0.571428571,0.5,0.851703407,0.047326203,0.285714286,0,1,1,0,0
564,0.59959893,0,0.387096774,0.777777778,0.583333333,0,0.6,0.523714095,0.863636364,0.642857143,0.5,1,1,0,3
565,0.339572193,1,0,0.555555556,0.291666667,0.857142857,0.75,0.895791583,0.542245989,1,0.611111111,1,0,0,2
566,0.802807487,1,0,0.555555556,0.875,0.714285714,0.95,0.568470274,0.047326203,0.5,0.055555556,0,1,1,0
567,0.084224599,1,0.161290323,0.111111111,0.425,0.857142857,0.85,0.213092852,0.593048128,0.857142857,0.444444444,1,0,0,1
568,0.006684492,0,0.806451613,0.666666667,0.833333333,0.142857143,0.5,0.173012692,0.964438503,0.214285714,0.277777778,1,0,1,2
569,0.236631016,1,0.919354839,0.444444444,0.658333333,0.142857143,0.15,0.46492986,0.432352941,0.785714286,0.333333333,1,1,1,1
570,0.967914439,1,0.887096774,0.222222222,0.541666667,0.857142857,0.55,0.452905812,0.026203209,0,0.944444444,0,0,0,0
571,0.884358289,1,0,0.666666667,0.191666667,0,0.7,0.404141617,0.989304813,0.5,0.944444444,1,1,0,3
572,0.997994652,0,0.080645161,0.444444444,0.55,1,0.35,0.624582498,0.899465241,0.142857143,1,1,0,1,3
573,0.029411765,0,0.14516129,0.222222222,0.425,0.285714286,0.05,0.635938544,0.095721925,0.714285714,0.944444444,1,1,1,0
574,0.403074866,0,0.935483871,0.333333333,0.991666667,0.142857143,0.65,0.60988644,0.259625668,0.071428571,0.055555556,1,1,1,0
575,0.423796791,1,0.661290323,0.333333333,0.65,0,0.55,0.72745491,0.787700535,0.928571429,0.222222222,1,0,0,3
576,0.065508021,1,1,0.222222222,0.883333333,1,0.05,0.09752839,0.839037433,0,0.277777778,1,0,0,2
577,0.058823529,1,0.951612903,0.555555556,0.666666667,0.428571429,0.5,0.210420842,0.495989305,0.571428571,0,1,0,1,1
578,0.540775401,0,0.209677419,0.111111111,0.583333333,0.571428571,0.55,0.313961256,0.604278075,0.928571429,0.166666667,0,1,1,2
579,0.268048128,1,0.983870968,0.666666667,0.35,0.571428571,0.7,0.574482298,0.90802139,0.928571429,0.722222222,0,1,1,3
580,0.080882353,0,0.112903226,0.222222222,0.391666667,0.142857143,0,0.007348029,0.978074866,0.571428571,0.166666667,1,0,1,2
581,0.992647059,0,0.790322581,0.333333333,0.125,0.285714286,0.45,0.183032732,0.777272727,0,0.611111111,1,0,0,3
582,0.673796791,0,0.774193548,0.222222222,0.008333333,0.428571429,0.4,0.790915164,0.342780749,0.5,0.055555556,1,1,0,1
583,0.761363636,1,0.306451613,0.777777778,0.741666667,0.857142857,0.7,0.53507014,0.021122995,0.785714286,0.166666667,1,1,0,0
584,0.522727273,1,0.403225806,0.111111111,0,0.428571429,0.3,0.950567802,0.989037433,0.857142857,0.222222222,1,0,0,3
585,0.439171123,0,0.435483871,0.666666667,0.358333333,0.142857143,1,0.865731463,0.343315508,0.857142857,0.722222222,1,0,1,1
586,0.345588235,1,0.983870968,0,0.625,0.571428571,0.9,0.255845023,0.745989305,0.357142857,0,0,0,1,2
587,0.076203209,1,0.129032258,0.777777778,0.425,0.714285714,0.45,0.859051436,0.671390374,0.785714286,0.5,1,0,0,2
588,0.092914439,0,0.290322581,0,0.691666667,0.428571429,0.75,0.453573814,0.69144385,0.142857143,0.888888889,1,1,0,2
589,0.441176471,0,0.306451613,0.555555556,0.383333333,1,0.6,0.446893788,0.822994652,0.071428571,0.666666667,1,0,1,3
590,0.14973262,0,0.935483871,0.333333333,0.666666667,1,0.85,0.500334001,0.285561497,0.357142857,0.722222222,1,0,0,1
591,0.53342246,0,0.935483871,0.777777778,0.891666667,1,0.3,0.893787575,0.30855615,0.571428571,1,0,1,1,1
592,0.745989305,1,0.451612903,0.666666667,0.208333333,0.142857143,0.2,0.359385438,0.152673797,0.285714286,0.444444444,1,0,0,0
593,0.434491979,1,0.467741935,0.555555556,0.4,1,0.05,0.708082832,0.56657754,0.928571429,0.611111111,0,1,0,2
594,0.381684492,1,0.274193548,0.333333333,0.283333333,1,0.8,0.251837007,0.656951872,0.714285714,0.777777778,0,1,0,2
595,0.288101604,1,0.935483871,0.666666667,0.2,0.428571429,0.1,0.386105544,0.321122995,0.071428571,0.944444444,1,1,0,0
596,0.514037433,1,0.483870968,0.444444444,0.175,0.857142857,0.3,0.230460922,0.939037433,0,0.611111111,1,1,0,3
597,0.017379679,0,0.822580645,0.888888889,0.4,0,0.55,0.951235805,0.279144385,0.571428571,0.611111111,0,0,0,0
598,0.959224599,0,0.709677419,0.555555556,0.2,0.285714286,1,0.358049432,0.613368984,0.642857143,0.611111111,1,0,0,2
599,0.375,0,0.693548387,0.111111111,0.591666667,0.285714286,0.2,0.624582498,0.17459893,0.642857143,0.388888889,0,0,0,0
600,0.074197861,1,0.532258065,0.555555556,0.841666667,0.571428571,0.6,0.559118236,0.778342246,0.642857143,0.222222222,0,0,0,2
601,0.895721925,1,0.193548387,0.555555556,0.725,1,0.4,0.11489646,0.547058824,0.142857143,0.888888889,0,0,1,2
602,0.546122995,1,0.693548387,0,0.466666667,0.142857143,0.35,0.10754843,0.132887701,0.928571429,0.388888889,1,0,1,0
603,0.439839572,1,0.258064516,0.444444444,0.025,0,0.35,0.148964596,0.531550802,0.214285714,0.055555556,1,1,0,1
604,0.14171123,0,0.822580645,0.777777778,0.15,0,0.85,0.652638611,0.321925134,1,0.611111111,1,0,1,0
605,0.227941176,1,0.887096774,1,0.366666667,0.285714286,0.5,0.153640615,0.439839572,0.214285714,0.666666667,0,1,0,1
606,0.431818182,0,0.419354839,0.666666667,0.65,0.714285714,0.65,0.423513694,0.63342246,0.928571429,0.722222222,1,0,1,2
607,0.082887701,0,0.64516129,0.777777778,0.483333333,1,0.15,0.849031396,0.714171123,0.357142857,0.833333333,1,0,0,2
608,0.137700535,0,0.370967742,0.777777778,0.425,0.285714286,0.85,0.049432198,0.957219251,0.285714286,0.277777778,1,0,1,3
609,0.983957219,1,0.306451613,0.777777778,0.125,1,0.35,0.004676019,0.39197861,0.5,0.333333333,0,0,1,1
610,0.965240642,0,0.387096774,0.666666667,0.266666667,0.714285714,0.25,0.694722779,0.819251337,0.928571429,1,0,0,1,3
611,0.202540107,1,0.629032258,0.888888889,0.075,0,0.65,0.21242485,0.472994652,0.428571429,0.5,1,0,0,1
612,0.679144385,0,0.096774194,0.777777778,0.741666667,0.428571429,0.9,0.764863059,0.663101604,0.928571429,0.555555556,1,0,0,2
613,0.726604278,0,0.951612903,0.777777778,0.658333333,0,0.65,0.730794923,0.805882353,0.928571429,0.833333333,1,1,0,3
614,0.375668449,0,0.016129032,0.888888889,0.625,0.428571429,0.5,0.233132933,0.444117647,0.5,1,1,1,0,1
615,0.858957219,0,0.903225806,0.666666667,0.675,0.857142857,0.5,0.782231129,0.670053476,0.285714286,0.277777778,1,1,1,3
616,0.326871658,1,0.209677419,0.888888889,0.608333333,0.142857143,0.35,0.812959252,0.652406417,0.428571429,0.222222222,1,0,0,2
617,0.892379679,1,0.387096774,0,0.45,0.714285714,0.8,0.426853707,0.759090909,0,0.888888889,0,1,0,3
618,0.288101604,0,1,0.666666667,0.616666667,0.857142857,0.1,0.483633935,0.951604278,0.214285714,0.388888889,1,1,1,3
619,0.579545455,1,0.112903226,0,0.291666667,0.857142857,0.35,0.430861723,0.717379679,0.571428571,0.833333333,0,1,0,3
620,0.802807487,1,0.725806452,0.555555556,0.225,0.142857143,0.95,0.763527054,0.090106952,0.357142857,0.944444444,1,0,1,1
621,0.580882353,0,0.064516129,0.111111111,0.65,0.714285714,0.4,0.857047428,0.921122995,0.571428571,0.5,1,1,0,3
622,0.719919786,0,0.564516129,0,0.483333333,0.428571429,0.95,0.48496994,0.588235294,1,0.055555556,1,0,1,2
623,0.85026738,1,0.483870968,0.555555556,0.75,0.714285714,0.9,0.649298597,0.884491979,0.857142857,0.611111111,1,0,1,3
624,0.171122995,0,0.903225806,0.111111111,0.691666667,0.428571429,0.35,0.131596526,0.796524064,1,0.388888889,1,0,1,2
625,0.217245989,1,0.887096774,0.555555556,0.308333333,0.142857143,0.85,0.456245825,0.440909091,0.714285714,0.166666667,1,0,0,1
626,0.04144385,1,0.629032258,0.888888889,0.541666667,0.571428571,0.3,0.812291249,0.627005348,0.428571429,0.388888889,1,1,0,2
627,0.155080214,0,0.225806452,0.333333333,0.483333333,0.428571429,0.6,0.859719439,0.639037433,0.5,0.944444444,1,1,0,2
628,0.590240642,1,0.935483871,0,0.016666667,0.285714286,0.9,0.474281897,0.257486631,0.928571429,0.722222222,1,0,1,1
629,0.732620321,0,0.516129032,0.333333333,0.075,0,0.7,0.779559118,0.180748663,0.785714286,0.388888889,0,1,0,0
630,0.359625668,1,0.870967742,0.222222222,0.375,1,0.65,0.078824315,0.761229947,0.642857143,0.166666667,0,1,1,2
631,0.74131016,1,1,0.888888889,0.841666667,0.428571429,0.6,0.521042084,0.182620321,0.214285714,0.388888889,1,1,0,1
632,0.393716578,1,0.096774194,0.555555556,0.4,1,0.4,0.781563126,0.957486631,0.857142857,0.5,1,0,1,3
